id,dt,crystals
866,2023-09-24,0
867,2023-08-20,6
867,2023-08-22,4
867,2023-08-25,7
867,2023-08-31,7
867,2023-10-05,1
867,2023-10-10,8
867,2023-10-15,3
867,2023-10-20,7
867,2023-10-21,5
867,2023-10-23,3
867,2023-10-26,0
867,2023-10-31,7
867,2023-11-02,6
867,2023-11-11,8
867,2023-11-13,1
868,2023-10-09,4
868,2023-10-10,10
868,2023-10-13,4
868,2023-10-30,3
868,2023-11-01,2
868,2023-11-14,3
868,2023-11-23,6
868,2023-11-24,2
868,2023-12-07,2
868,2023-12-12,1
868,2023-12-18,6
868,2023-12-31,9
868,2024-01-03,0
868,2024-01-08,6
868,2024-01-09,9
869,2023-06-21,9
869,2023-06-27,1
869,2023-07-22,3
869,2023-08-03,9
869,2023-08-06,5
869,2023-08-07,2
869,2023-08-08,1
869,2023-08-13,5
869,2023-08-14,0
869,2023-08-16,1
869,2023-08-18,6
869,2023-08-28,4
869,2023-09-12,2
869,2023-09-14,6
869,2023-09-24,1
870,2023-06-30,1
870,2023-07-01,9
870,2023-07-05,8
870,2023-07-20,3
870,2023-07-25,9
870,2023-07-27,2
870,2023-08-02,4
870,2023-08-05,8
870,2023-08-15,4
870,2023-08-30,8
870,2023-09-04,1
870,2023-09-21,3
870,2023-09-27,0
870,2023-10-03,0
870,2023-10-06,4
871,2023-12-27,5
871,2023-12-31,8
871,2024-01-04,6
871,2024-01-07,4
871,2024-01-08,6
871,2024-01-13,3
871,2024-01-24,3
871,2024-02-04,10
871,2024-02-11,9
871,2024-02-12,5
871,2024-02-18,3
871,2024-02-24,4
871,2024-03-11,8
871,2024-03-27,1
871,2024-03-29,1
872,2023-08-21,1
872,2023-08-23,5
872,2023-09-05,7
872,2023-09-09,3
872,2023-09-23,8
872,2023-09-25,5
872,2023-10-01,5
872,2023-10-13,1
872,2023-10-14,2
872,2023-10-22,8
872,2023-10-23,1
872,2023-10-24,7
872,2023-11-03,7
872,2023-11-26,5
872,2023-11-27,1
873,2023-05-31,0
873,2023-06-05,10
873,2023-06-07,9
873,2023-06-17,7
873,2023-06-21,2
873,2023-07-01,3
873,2023-07-04,6
873,2023-07-05,0
873,2023-07-06,2
873,2023-07-21,4
873,2023-07-22,4
873,2023-07-30,6
873,2023-08-02,5
873,2023-08-08,4
873,2023-08-24,6
874,2023-06-09,6
874,2023-06-10,4
874,2023-06-13,10
874,2023-06-14,7
874,2023-06-19,8
874,2023-06-21,10
874,2023-06-24,3
874,2023-07-02,7
874,2023-07-21,10
874,2023-07-22,0
874,2023-08-01,3
874,2023-08-03,1
874,2023-08-04,7
874,2023-08-09,5
874,2023-09-12,4
875,2023-05-11,0
875,2023-05-18,2
875,2023-06-01,9
875,2023-06-07,2
875,2023-06-15,5
875,2023-06-16,4
875,2023-06-19,6
875,2023-06-27,10
875,2023-07-04,8
875,2023-07-06,6
875,2023-07-12,2
875,2023-07-15,7
875,2023-08-02,2
875,2023-08-07,8
875,2023-08-16,8
876,2023-04-30,3
876,2023-05-04,5
876,2023-05-07,3
876,2023-05-16,8
876,2023-05-17,6
876,2023-05-25,7
876,2023-05-31,6
876,2023-06-06,2
876,2023-06-16,5
876,2023-06-21,9
876,2023-06-22,2
876,2023-06-25,3
876,2023-06-29,8
876,2023-07-21,6
876,2023-07-25,8
877,2023-03-06,5
877,2023-03-09,5
877,2023-03-10,3
877,2023-03-25,4
877,2023-04-01,0
877,2023-04-05,5
877,2023-04-22,0
877,2023-04-24,10
877,2023-05-02,8
877,2023-05-08,9
877,2023-05-17,2
877,2023-05-19,7
877,2023-05-27,3
877,2023-05-28,9
877,2023-05-30,6
878,2023-04-10,7
878,2023-04-19,0
878,2023-05-03,7
878,2023-05-11,8
878,2023-05-19,9
878,2023-05-20,7
878,2023-05-31,7
878,2023-06-02,5
878,2023-06-05,5
878,2023-06-24,4
878,2023-07-01,2
878,2023-07-05,6
878,2023-07-12,1
878,2023-07-13,9
878,2023-07-17,0
879,2023-06-18,2
879,2023-06-27,10
879,2023-06-29,2
879,2023-07-03,7
879,2023-07-04,1
879,2023-07-07,1
879,2023-07-11,1
879,2023-07-14,7
879,2023-08-01,5
879,2023-08-08,10
879,2023-08-11,7
879,2023-08-17,6
879,2023-09-09,9
879,2023-09-12,1
879,2023-09-14,7
880,2023-03-10,9
880,2023-03-16,8
880,2023-03-17,3
880,2023-03-23,0
880,2023-03-24,5
880,2023-04-06,2
880,2023-04-08,1
880,2023-04-09,6
880,2023-04-19,9
880,2023-04-23,0
880,2023-04-26,3
880,2023-05-11,9
880,2023-05-12,2
880,2023-05-20,2
880,2023-06-10,0
881,2023-10-03,0
881,2023-10-09,1
881,2023-10-11,7
881,2023-10-14,7
881,2023-10-25,0
881,2023-11-05,3
881,2023-11-21,1
881,2023-11-23,6
881,2023-11-25,3
881,2023-12-04,7
881,2023-12-10,0
881,2023-12-11,5
881,2023-12-13,10
881,2023-12-27,0
881,2024-01-05,0
882,2024-01-03,9
882,2024-01-09,4
882,2024-01-12,7
882,2024-01-14,6
882,2024-01-15,3
882,2024-01-17,8
882,2024-01-21,0
882,2024-01-24,8
882,2024-01-26,3
882,2024-02-06,9
882,2024-02-10,0
882,2024-02-14,6
882,2024-02-16,5
882,2024-03-02,4
882,2024-03-03,0
883,2023-04-18,2
883,2023-04-21,8
883,2023-04-25,1
883,2023-05-03,2
883,2023-05-16,9
883,2023-05-19,1
883,2023-06-03,6
883,2023-06-07,3
883,2023-06-14,5
883,2023-06-21,10
883,2023-06-22,0
883,2023-07-03,4
883,2023-07-07,9
883,2023-07-08,6
883,2023-07-11,0
884,2023-04-25,7
884,2023-04-30,4
884,2023-05-05,9
884,2023-05-17,10
884,2023-05-21,9
884,2023-05-24,5
884,2023-05-29,0
884,2023-06-01,7
884,2023-06-03,0
884,2023-06-05,8
884,2023-06-06,8
884,2023-06-18,6
884,2023-06-23,4
884,2023-06-30,0
884,2023-07-09,6
885,2023-04-22,0
885,2023-04-23,2
885,2023-04-26,2
885,2023-05-04,1
885,2023-05-12,5
885,2023-06-06,4
885,2023-06-12,3
885,2023-06-23,9
885,2023-06-29,0
885,2023-07-02,4
885,2023-07-06,4
885,2023-07-15,8
885,2023-07-21,9
885,2023-07-25,0
885,2023-07-26,9
886,2023-09-05,5
886,2023-09-10,5
886,2023-09-13,0
886,2023-09-24,1
886,2023-09-25,9
886,2023-09-26,3
886,2023-09-27,5
886,2023-09-29,4
886,2023-10-01,5
886,2023-10-03,10
886,2023-10-06,0
886,2023-10-19,3
886,2023-10-20,6
886,2023-10-22,9
886,2023-11-27,8
887,2023-06-11,2
887,2023-06-15,0
887,2023-06-17,8
887,2023-06-22,0
887,2023-06-27,5
887,2023-06-28,9
887,2023-07-11,8
887,2023-07-15,10
887,2023-07-31,3
887,2023-08-01,1
887,2023-08-05,2
887,2023-08-09,4
887,2023-08-18,4
887,2023-08-26,1
887,2023-08-29,2
888,2023-11-05,6
888,2023-11-13,3
888,2023-11-15,1
888,2023-11-16,7
888,2023-11-29,7
888,2023-12-08,4
888,2023-12-10,9
888,2023-12-18,5
888,2023-12-24,4
888,2023-12-31,2
888,2024-01-11,1
888,2024-01-13,0
888,2024-01-15,6
888,2024-02-02,2
888,2024-02-05,9
889,2023-10-05,3
889,2023-10-07,1
889,2023-10-08,7
889,2023-10-12,5
889,2023-10-19,3
889,2023-10-22,6
889,2023-10-30,2
889,2023-11-08,6
889,2023-11-15,4
889,2023-11-22,7
889,2023-12-07,5
889,2023-12-10,2
889,2023-12-14,10
889,2023-12-17,8
889,2024-01-03,10
890,2023-11-02,9
890,2023-11-05,2
890,2023-11-15,10
890,2023-11-17,8
890,2023-11-20,4
890,2023-12-01,5
890,2023-12-04,2
890,2023-12-21,4
890,2023-12-23,0
890,2023-12-26,3
890,2023-12-29,2
890,2024-01-14,1
890,2024-01-20,1
890,2024-01-30,5
890,2024-02-08,3
891,2023-05-26,10
891,2023-06-06,0
891,2023-06-07,8
891,2023-06-11,7
891,2023-06-20,7
891,2023-06-24,9
891,2023-06-28,7
891,2023-07-02,10
891,2023-07-04,2
891,2023-07-06,4
891,2023-07-09,7
891,2023-08-07,9
891,2023-08-14,2
891,2023-08-25,5
891,2023-08-31,4
892,2023-03-04,0
892,2023-03-07,4
892,2023-03-09,8
892,2023-03-12,7
892,2023-03-16,7
892,2023-03-23,0
892,2023-03-25,6
892,2023-04-03,7
892,2023-04-26,10
892,2023-05-01,6
892,2023-05-07,9
892,2023-05-12,3
892,2023-05-18,3
892,2023-05-21,3
892,2023-05-22,2
893,2023-04-17,0
893,2023-04-22,8
893,2023-05-01,5
893,2023-05-15,10
893,2023-05-17,8
893,2023-05-23,5
893,2023-05-25,8
893,2023-06-04,8
893,2023-06-08,3
893,2023-06-18,8
893,2023-06-20,2
893,2023-06-24,5
893,2023-06-28,6
893,2023-07-04,7
893,2023-07-10,2
894,2023-06-03,3
894,2023-06-17,10
894,2023-06-22,5
894,2023-06-23,5
894,2023-07-05,1
894,2023-07-10,9
894,2023-07-17,6
894,2023-07-21,2
894,2023-07-22,8
894,2023-08-01,2
894,2023-08-05,2
894,2023-08-14,2
894,2023-08-24,5
894,2023-09-03,0
894,2023-09-08,1
895,2023-05-18,9
895,2023-05-19,4
895,2023-05-20,2
895,2023-05-21,10
895,2023-06-04,0
895,2023-06-11,1
895,2023-06-17,2
895,2023-06-18,2
895,2023-06-23,3
895,2023-07-04,4
895,2023-07-06,1
895,2023-07-17,4
895,2023-07-20,9
895,2023-07-29,9
895,2023-08-01,2
896,2023-07-04,4
896,2023-07-05,5
896,2023-07-09,0
896,2023-07-21,9
896,2023-07-25,5
896,2023-08-23,6
896,2023-08-24,3
896,2023-08-25,2
896,2023-08-26,1
896,2023-08-29,7
896,2023-09-18,4
896,2023-09-19,10
896,2023-09-25,0
896,2023-09-30,0
896,2023-10-01,3
897,2023-04-08,2
897,2023-04-11,4
897,2023-04-12,7
897,2023-04-19,1
897,2023-04-24,1
897,2023-04-27,9
897,2023-04-30,3
897,2023-05-03,6
897,2023-05-19,0
897,2023-06-09,0
897,2023-06-14,6
897,2023-06-19,0
897,2023-06-20,8
897,2023-07-05,2
897,2023-07-08,7
898,2023-06-08,4
898,2023-06-11,3
898,2023-06-18,8
898,2023-06-20,5
898,2023-07-09,0
898,2023-07-15,0
898,2023-07-24,9
898,2023-07-25,5
898,2023-07-27,3
898,2023-07-29,7
898,2023-08-03,2
898,2023-08-05,3
898,2023-08-27,4
898,2023-08-30,6
898,2023-09-07,1
899,2023-01-09,1
899,2023-01-22,6
899,2023-01-26,4
899,2023-02-02,2
899,2023-02-03,3
899,2023-02-05,1
899,2023-02-10,6
899,2023-02-13,5
899,2023-03-01,4
899,2023-03-03,4
899,2023-03-05,1
899,2023-03-28,3
899,2023-03-31,7
899,2023-04-02,2
899,2023-04-04,7
900,2023-10-05,2
900,2023-10-27,9
900,2023-11-02,0
900,2023-11-07,4
900,2023-11-16,6
900,2023-11-19,1
900,2023-11-23,7
900,2023-11-24,5
900,2023-11-30,5
900,2023-12-01,1
900,2023-12-06,8
900,2023-12-17,8
900,2023-12-24,7
900,2023-12-28,0
900,2024-01-05,1
901,2023-03-11,4
901,2023-03-27,4
901,2023-03-28,4
901,2023-03-29,1
901,2023-03-30,7
901,2023-04-03,2
901,2023-04-11,3
901,2023-04-13,4
901,2023-05-01,5
901,2023-05-08,6
901,2023-05-16,5
901,2023-05-17,3
901,2023-05-23,8
901,2023-05-24,6
901,2023-06-03,9
902,2023-05-22,6
902,2023-06-07,8
902,2023-06-11,9
902,2023-06-18,0
902,2023-06-22,4
902,2023-06-27,7
902,2023-07-05,2
902,2023-07-07,3
902,2023-07-08,8
902,2023-07-17,6
902,2023-07-28,4
902,2023-08-01,1
902,2023-08-24,10
902,2023-08-26,0
902,2023-08-27,0
903,2023-02-04,5
903,2023-02-15,9
903,2023-02-22,9
903,2023-02-23,0
903,2023-02-27,0
903,2023-02-28,9
903,2023-03-05,3
903,2023-03-08,7
903,2023-03-15,8
903,2023-03-26,1
903,2023-03-29,4
903,2023-04-10,10
903,2023-04-14,6
903,2023-04-26,0
903,2023-04-28,4
904,2023-02-03,6
904,2023-02-09,6
904,2023-02-24,1
904,2023-02-25,8
904,2023-03-02,7
904,2023-03-04,10
904,2023-03-06,5
904,2023-03-21,6
904,2023-03-27,4
904,2023-03-31,6
904,2023-04-02,7
904,2023-04-04,2
904,2023-04-19,10
904,2023-04-20,6
904,2023-05-02,3
905,2023-10-15,7
905,2023-10-18,7
905,2023-10-19,2
905,2023-10-22,9
905,2023-10-30,1
905,2023-11-18,0
905,2023-11-27,8
905,2023-12-01,4
905,2023-12-16,5
905,2023-12-20,0
905,2023-12-23,7
905,2023-12-27,10
905,2024-01-03,8
905,2024-01-07,6
905,2024-01-14,0
906,2023-06-03,3
906,2023-06-28,3
906,2023-06-29,0
906,2023-06-30,6
906,2023-07-03,7
906,2023-07-06,10
906,2023-07-12,7
906,2023-07-15,10
906,2023-07-21,3
906,2023-07-23,0
906,2023-07-25,6
906,2023-08-03,7
906,2023-08-13,1
906,2023-08-28,8
906,2023-09-03,2
907,2023-12-26,8
907,2024-01-03,10
907,2024-01-16,8
907,2024-01-28,6
907,2024-02-14,5
907,2024-02-15,3
907,2024-02-19,8
907,2024-02-22,5
907,2024-02-27,10
907,2024-03-06,9
907,2024-03-11,0
907,2024-03-15,6
907,2024-03-27,7
907,2024-03-31,3
907,2024-04-01,9
908,2023-03-09,5
908,2023-03-27,10
908,2023-04-01,5
908,2023-04-13,0
908,2023-04-26,10
908,2023-04-28,10
908,2023-05-06,4
908,2023-05-09,9
908,2023-05-10,2
908,2023-05-24,2
908,2023-06-01,1
908,2023-06-02,7
908,2023-06-03,0
908,2023-06-08,4
908,2023-06-10,10
909,2023-11-26,0
909,2023-12-02,1
909,2023-12-16,6
909,2023-12-19,2
909,2024-01-12,9
909,2024-01-13,10
909,2024-01-14,0
909,2024-01-16,7
909,2024-01-18,3
909,2024-01-31,9
909,2024-02-02,9
909,2024-02-18,2
909,2024-02-20,8
909,2024-02-23,9
909,2024-02-28,1
910,2023-09-24,1
910,2023-09-28,7
910,2023-09-29,0
910,2023-10-05,8
910,2023-10-08,6
910,2023-10-20,4
910,2023-11-01,9
910,2023-11-07,4
910,2023-11-10,2
910,2023-11-16,6
910,2023-11-19,9
910,2023-11-20,4
910,2023-12-04,2
910,2023-12-07,0
910,2023-12-16,3
911,2023-03-05,0
911,2023-03-24,1
911,2023-04-01,4
911,2023-04-04,5
911,2023-05-01,9
911,2023-05-08,9
911,2023-05-09,6
911,2023-05-14,7
911,2023-05-18,0
911,2023-05-19,6
911,2023-05-20,9
911,2023-05-21,2
911,2023-05-22,1
911,2023-05-24,9
911,2023-05-31,5
912,2023-01-07,4
912,2023-01-27,10
912,2023-01-31,3
912,2023-02-05,0
912,2023-02-09,2
912,2023-02-10,10
912,2023-02-23,1
912,2023-03-04,7
912,2023-03-13,8
912,2023-03-15,1
912,2023-03-16,6
912,2023-03-19,7
912,2023-03-25,8
912,2023-04-12,0
912,2023-04-16,6
913,2023-10-27,6
913,2023-11-03,10
913,2023-11-04,4
913,2023-11-18,9
913,2023-11-24,10
913,2023-12-03,2
913,2023-12-08,10
913,2023-12-27,8
913,2024-01-03,1
913,2024-01-10,5
913,2024-01-11,0
913,2024-01-13,3
913,2024-01-15,7
913,2024-01-25,0
913,2024-01-26,1
914,2023-05-29,10
914,2023-05-30,1
914,2023-05-31,7
914,2023-06-01,2
914,2023-06-14,6
914,2023-06-21,2
914,2023-07-03,8
914,2023-07-17,2
914,2023-07-22,9
914,2023-07-25,6
914,2023-07-30,8
914,2023-07-31,2
914,2023-08-03,10
914,2023-08-10,4
914,2023-08-14,4
915,2023-08-31,10
915,2023-09-01,7
915,2023-09-16,10
915,2023-09-21,4
915,2023-10-09,1
915,2023-10-11,1
915,2023-10-26,6
915,2023-11-01,8
915,2023-11-03,0
915,2023-11-04,6
915,2023-11-09,9
915,2023-11-11,10
915,2023-11-19,1
915,2023-11-21,9
915,2023-12-03,6
916,2023-09-04,7
916,2023-09-05,0
916,2023-09-07,10
916,2023-09-17,2
916,2023-09-18,6
916,2023-09-19,3
916,2023-09-20,10
916,2023-09-24,4
916,2023-10-03,4
916,2023-10-23,4
916,2023-10-24,3
916,2023-11-02,5
916,2023-11-09,9
916,2023-11-13,6
916,2023-11-21,10
917,2023-08-14,10
917,2023-08-15,10
917,2023-08-24,2
917,2023-09-05,4
917,2023-09-06,2
917,2023-09-15,10
917,2023-09-20,5
917,2023-09-25,3
917,2023-10-15,6
917,2023-10-19,9
917,2023-11-04,0
917,2023-11-05,9
917,2023-11-09,1
917,2023-11-16,2
917,2023-11-17,3
918,2023-06-25,7
918,2023-07-01,0
918,2023-07-17,2
918,2023-07-25,4
918,2023-07-28,3
918,2023-08-09,6
918,2023-08-11,5
918,2023-08-14,2
918,2023-08-20,4
918,2023-08-21,0
918,2023-09-02,5
918,2023-09-04,5
918,2023-09-10,3
918,2023-09-15,6
918,2023-09-22,4
919,2023-04-07,8
919,2023-04-15,2
919,2023-05-06,1
919,2023-05-09,5
919,2023-05-10,9
919,2023-05-22,7
919,2023-05-26,7
919,2023-05-31,3
919,2023-06-08,8
919,2023-06-09,5
919,2023-06-12,4
919,2023-06-30,6
919,2023-07-03,6
919,2023-07-10,2
919,2023-07-13,3
920,2023-01-31,2
920,2023-02-05,5
920,2023-02-12,9
920,2023-02-25,4
920,2023-03-04,9
920,2023-03-16,7
920,2023-03-19,10
920,2023-03-20,2
920,2023-03-22,2
920,2023-03-27,0
920,2023-04-04,4
920,2023-04-11,2
920,2023-04-14,9
920,2023-04-16,8
920,2023-05-06,6
921,2023-05-11,5
921,2023-05-19,6
921,2023-05-26,9
921,2023-05-31,9
921,2023-06-01,9
921,2023-06-02,10
921,2023-06-03,2
921,2023-06-28,9
921,2023-06-29,9
921,2023-07-01,8
921,2023-07-02,3
921,2023-07-07,3
921,2023-07-21,5
921,2023-07-23,8
921,2023-07-28,7
922,2023-09-03,3
922,2023-09-17,4
922,2023-09-25,8
922,2023-10-10,2
922,2023-10-19,0
922,2023-10-23,8
922,2023-10-27,4
922,2023-10-29,9
922,2023-10-31,3
922,2023-11-04,1
922,2023-11-06,5
922,2023-11-12,3
922,2023-11-19,9
922,2023-12-01,8
922,2023-12-10,3
923,2023-02-28,7
923,2023-03-01,6
923,2023-03-03,2
923,2023-03-06,9
923,2023-03-08,1
923,2023-03-10,4
923,2023-03-16,10
923,2023-03-19,10
923,2023-04-06,3
923,2023-04-07,0
923,2023-04-20,4
923,2023-05-15,9
923,2023-05-22,1
923,2023-05-23,3
923,2023-06-05,4
924,2023-02-05,8
924,2023-02-07,6
924,2023-02-18,10
924,2023-02-19,5
924,2023-02-22,10
924,2023-03-01,6
924,2023-03-16,4
924,2023-04-04,2
924,2023-04-07,10
924,2023-04-10,2
924,2023-04-13,4
924,2023-04-17,0
924,2023-04-19,5
924,2023-04-22,9
924,2023-04-25,10
925,2023-07-28,9
925,2023-08-01,6
925,2023-08-07,2
925,2023-08-13,9
925,2023-08-17,8
925,2023-08-23,0
925,2023-08-27,10
925,2023-09-06,5
925,2023-09-17,6
925,2023-09-25,8
925,2023-09-29,2
925,2023-10-04,0
925,2023-10-05,1
925,2023-10-10,7
925,2023-10-12,10
926,2023-09-09,10
926,2023-09-21,10
926,2023-09-28,4
926,2023-10-10,0
926,2023-10-21,4
926,2023-10-25,3
926,2023-10-31,4
926,2023-11-03,7
926,2023-11-05,4
926,2023-11-09,1
926,2023-11-15,2
926,2023-11-21,5
926,2023-11-26,3
926,2023-11-28,1
926,2023-12-14,10
927,2023-02-08,7
927,2023-02-13,5
927,2023-02-16,0
927,2023-02-19,3
927,2023-02-28,6
927,2023-03-03,1
927,2023-03-04,9
927,2023-03-19,10
927,2023-03-30,2
927,2023-04-09,0
927,2023-04-10,2
927,2023-04-11,5
927,2023-04-27,9
927,2023-04-30,9
927,2023-05-02,9
928,2023-10-28,4
928,2023-11-01,7
928,2023-11-15,4
928,2023-11-16,8
928,2023-11-17,9
928,2023-11-18,0
928,2023-11-29,4
928,2023-11-30,7
928,2023-12-01,6
928,2023-12-20,0
928,2023-12-23,7
928,2023-12-28,8
928,2024-01-06,6
928,2024-01-23,2
928,2024-01-24,3
929,2023-11-19,1
929,2023-11-23,7
929,2023-11-27,3
929,2023-11-28,10
929,2023-12-29,2
929,2023-12-30,8
929,2024-01-03,9
929,2024-01-10,5
929,2024-01-18,1
929,2024-01-29,4
929,2024-02-04,5
929,2024-02-07,6
929,2024-02-15,3
929,2024-02-23,4
929,2024-02-26,0
930,2023-12-18,4
930,2023-12-27,9
930,2023-12-28,6
930,2023-12-30,10
930,2024-01-20,5
930,2024-01-28,3
930,2024-01-31,9
930,2024-02-01,10
930,2024-02-13,1
930,2024-02-21,6
930,2024-02-25,0
930,2024-02-27,10
930,2024-03-04,7
930,2024-03-20,7
930,2024-03-21,0
931,2023-01-29,2
931,2023-01-30,1
931,2023-02-03,8
931,2023-02-12,0
931,2023-02-16,10
931,2023-02-28,3
931,2023-03-04,9
931,2023-03-05,6
931,2023-03-08,6
931,2023-03-09,2
931,2023-04-07,0
931,2023-04-13,3
931,2023-04-15,8
931,2023-04-29,5
931,2023-05-05,8
932,2023-03-20,5
932,2023-03-21,2
932,2023-04-07,9
932,2023-04-23,5
932,2023-05-08,1
932,2023-05-09,6
932,2023-05-14,4
932,2023-05-26,6
932,2023-05-27,9
932,2023-05-28,3
932,2023-06-07,3
932,2023-06-11,3
932,2023-06-14,5
932,2023-06-15,6
932,2023-06-22,2
933,2023-03-20,8
933,2023-03-23,9
933,2023-03-24,8
933,2023-03-25,7
933,2023-04-11,0
933,2023-04-12,9
933,2023-04-20,2
933,2023-04-25,0
933,2023-05-12,10
933,2023-05-16,1
933,2023-05-19,9
933,2023-05-21,9
933,2023-06-03,1
933,2023-06-23,8
933,2023-06-24,10
934,2023-10-26,8
934,2023-10-27,0
934,2023-10-28,5
934,2023-11-03,2
934,2023-11-10,6
934,2023-11-13,3
934,2023-11-20,2
934,2023-11-21,10
934,2023-11-27,1
934,2023-11-28,1
934,2023-12-03,9
934,2023-12-04,10
934,2023-12-23,6
934,2023-12-25,0
934,2024-01-11,4
935,2023-06-05,4
935,2023-06-07,4
935,2023-06-23,7
935,2023-06-25,0
935,2023-07-03,8
935,2023-07-09,10
935,2023-07-15,10
935,2023-07-21,2
935,2023-08-02,10
935,2023-08-04,3
935,2023-08-05,1
935,2023-08-20,7
935,2023-08-30,1
935,2023-08-31,4
935,2023-09-04,6
936,2023-02-22,9
936,2023-03-01,6
936,2023-03-08,0
936,2023-03-16,5
936,2023-03-19,3
936,2023-03-26,0
936,2023-03-28,2
936,2023-04-03,6
936,2023-04-06,1
936,2023-04-07,8
936,2023-04-16,4
936,2023-04-27,0
936,2023-05-03,2
936,2023-05-17,5
936,2023-05-19,7
937,2023-05-08,0
937,2023-05-09,2
937,2023-05-13,8
937,2023-05-14,10
937,2023-06-04,1
937,2023-06-07,10
937,2023-06-19,10
937,2023-06-24,6
937,2023-06-26,4
937,2023-06-27,0
937,2023-06-28,9
937,2023-07-02,8
937,2023-07-04,9
937,2023-07-13,1
937,2023-07-18,0
938,2023-03-04,4
938,2023-03-05,5
938,2023-03-07,2
938,2023-03-09,3
938,2023-03-17,7
938,2023-03-19,5
938,2023-03-20,9
938,2023-03-23,7
938,2023-03-29,9
938,2023-04-01,5
938,2023-04-17,3
938,2023-05-16,1
938,2023-05-18,9
938,2023-05-22,10
938,2023-06-04,2
939,2023-10-18,4
939,2023-10-19,10
939,2023-10-30,9
939,2023-11-14,2
939,2023-11-19,0
939,2023-11-23,5
939,2023-11-26,4
939,2023-12-02,8
939,2023-12-07,9
939,2023-12-11,4
939,2023-12-15,4
939,2023-12-20,5
939,2023-12-31,3
939,2024-01-05,8
939,2024-01-12,1
940,2023-08-04,6
940,2023-08-17,2
940,2023-08-29,2
940,2023-09-07,9
940,2023-09-13,10
940,2023-09-15,5
940,2023-09-20,2
940,2023-09-21,1
940,2023-10-08,7
940,2023-10-11,9
940,2023-10-12,7
940,2023-10-17,0
940,2023-10-21,5
940,2023-11-01,6
940,2023-11-07,6
941,2023-11-08,6
941,2023-11-10,6
941,2023-11-20,0
941,2023-11-24,2
941,2023-11-26,3
941,2023-12-07,5
941,2023-12-14,1
941,2023-12-16,5
941,2023-12-29,8
941,2023-12-30,5
941,2023-12-31,0
941,2024-01-03,1
941,2024-01-15,5
941,2024-01-27,3
941,2024-02-11,10
942,2023-11-02,7
942,2023-11-08,9
942,2023-11-10,0
942,2023-11-13,5
942,2023-11-14,2
942,2023-12-01,2
942,2023-12-12,4
942,2023-12-16,4
942,2023-12-26,1
942,2023-12-28,3
942,2024-01-04,3
942,2024-01-08,9
942,2024-01-22,5
942,2024-01-27,4
942,2024-02-02,7
943,2023-11-20,0
943,2023-11-25,5
943,2023-12-10,7
943,2023-12-16,1
943,2023-12-23,9
943,2023-12-29,1
943,2023-12-31,10
943,2024-01-11,8
943,2024-01-24,10
943,2024-01-26,9
943,2024-02-08,8
943,2024-02-09,6
943,2024-02-11,6
943,2024-02-14,4
943,2024-02-16,6
944,2023-05-11,10
944,2023-05-20,8
944,2023-05-23,7
944,2023-05-26,6
944,2023-05-29,8
944,2023-06-06,0
944,2023-06-07,5
944,2023-06-14,10
944,2023-06-19,7
944,2023-06-28,0
944,2023-07-05,2
944,2023-07-09,3
944,2023-07-12,7
944,2023-07-15,7
944,2023-07-26,1
945,2023-09-25,3
945,2023-09-28,3
945,2023-10-07,2
945,2023-10-15,9
945,2023-10-18,7
945,2023-10-25,3
945,2023-10-26,10
945,2023-10-28,2
945,2023-11-10,3
945,2023-11-19,9
945,2023-11-26,6
945,2023-12-03,4
945,2023-12-06,4
945,2023-12-11,0
945,2023-12-16,2
946,2023-07-31,7
946,2023-08-03,7
946,2023-08-04,3
946,2023-08-06,9
946,2023-08-13,2
946,2023-08-16,3
946,2023-08-24,8
946,2023-08-31,5
946,2023-09-02,10
946,2023-09-10,2
946,2023-09-23,0
946,2023-09-27,2
946,2023-10-01,3
946,2023-10-05,10
946,2023-10-19,2
947,2023-08-19,4
947,2023-08-21,2
947,2023-08-27,3
947,2023-08-31,4
947,2023-09-10,7
947,2023-09-12,10
947,2023-09-17,1
947,2023-09-20,9
947,2023-09-23,9
947,2023-10-12,8
947,2023-10-24,2
947,2023-10-31,9
947,2023-11-05,0
947,2023-11-15,10
947,2023-11-24,7
948,2023-08-22,3
948,2023-08-23,8
948,2023-08-25,3
948,2023-08-31,1
948,2023-09-18,0
948,2023-09-25,0
948,2023-09-26,6
948,2023-09-27,4
948,2023-10-03,3
948,2023-10-09,3
948,2023-10-10,10
948,2023-10-26,2
948,2023-10-31,2
948,2023-11-02,6
948,2023-11-11,10
949,2023-06-06,6
949,2023-06-11,4
949,2023-06-18,7
949,2023-06-21,0
949,2023-06-28,7
949,2023-06-29,0
949,2023-07-22,3
949,2023-07-25,8
949,2023-07-29,5
949,2023-07-31,0
949,2023-08-04,3
949,2023-08-05,6
949,2023-08-30,0
949,2023-09-02,5
949,2023-09-09,9
950,2023-11-02,2
950,2023-11-04,7
950,2023-11-08,4
950,2023-11-15,0
950,2023-11-19,10
950,2023-12-04,10
950,2023-12-06,6
950,2023-12-08,7
950,2023-12-28,5
950,2024-01-01,8
950,2024-01-16,2
950,2024-01-17,6
950,2024-01-18,7
950,2024-01-27,6
950,2024-01-30,2
951,2023-08-08,6
951,2023-08-09,4
951,2023-08-13,6
951,2023-08-28,1
951,2023-09-01,4
951,2023-09-08,9
951,2023-09-22,7
951,2023-09-24,4
951,2023-09-28,5
951,2023-10-02,9
